date,Breadth_20D,Momentum_20D,Dispersion_20D,Leader,Leader_Momentum_20D,Leadership_Gap_20D,NAVER_Momentum_20D,Semiconductor_Momentum_20D,Auto_Momentum_20D,Finance_Momentum_20D,NAVER_Relative_Strength,Semiconductor_Relative_Strength,Auto_Relative_Strength,Finance_Relative_Strength
2025-06-20,0.5900000000000001,0.2032022269959648,0.0203995276714956,035420.KS,0.45833335469308856,0.17422288483548876,0.45833335469308856,0.17616652717880354,0.1322480205812766,0.08673464906793349,0.2524035389531074,-0.029763288561177603,-0.07368179515870454,-0.11919516667204766
2025-06-23,0.62,0.2321179396541972,0.0222528964024492,035420.KS,0.5829693875282063,0.26266123237332173,0.5829693875282063,0.1903186278904938,0.11977380596826959,0.11271976891620694,0.3437493438894722,-0.04890141574824028,-0.1194462376704645,-0.12650027472252715
2025-06-24,0.65,0.2733646857827299,0.022784622341723,035420.KS,0.58656466537347,0.19154984106254336,0.58656466537347,0.2556254776221132,0.16068964284339637,0.13434342514741004,0.3079949276517694,-0.022944260099587388,-0.1178800948783042,-0.14422631257429053
2025-06-25,0.6300000000000001,0.2613909634285705,0.0239977515805038,035420.KS,0.507978592289781,0.09656713343246048,0.507978592289781,0.26603483005476336,0.20922511701616364,0.07352929586732748,0.24341805923322124,0.0014742969982035614,-0.05533541604039616,-0.19103123718923232
2025-06-26,0.65,0.2452829815951263,0.0254822778201815,000660.KS,0.44952689470379203,0.029505159306440598,0.42002173539735144,0.28320499093122287,0.16743161969422093,0.07850834299705967,0.17354739940713587,0.0367306549410073,-0.07904271629599463,-0.1679659929931559
2025-06-27,0.63,0.210670000115686,0.0255966094632405,035420.KS,0.37187005906161574,0.004019391827343233,0.37187005906161574,0.23108935569947298,0.11777536086565399,0.09504949364751059,0.1624953340668705,0.021714630704727733,-0.09159936412909125,-0.11432523134723466
2025-06-30,0.61,0.195235278894696,0.0257868355304989,035420.KS,0.38668775220488993,0.009329209959718643,0.38668775220488993,0.22492523759195704,0.06544511869699132,0.07984420658045499,0.19032224167163986,0.028559727058706963,-0.13092039183625875,-0.11652130395279509
2025-07-01,0.61,0.2123878057263808,0.0256975039244033,035420.KS,0.39733337981653793,0.0012451694341573116,0.39733337981653793,0.23691647053134923,0.13329739896626092,0.06232020838486085,0.1839765941704663,0.0235596848852776,-0.08005938667981072,-0.15103657726121078
2025-07-02,0.62,0.2168494835300243,0.0259467314055728,035420.KS,0.3512064039022267,0.0066281668282150985,0.3512064039022267,0.2107832628472477,0.160326127120356,0.134999898096003,0.13758661293961047,-0.002836528115368525,-0.053293663842260225,-0.07861989286661322
2025-07-03,0.62,0.2016933739512956,0.02535565871576,035420.KS,0.3638813447198932,0.08342164858448209,0.3638813447198932,0.19551819292526762,0.15322579030859518,0.08341048059975154,0.16557054442413816,-0.002792607370487421,-0.04508500998715986,-0.1149003196960035
2025-07-04,0.58,0.1540002691070943,0.025040658075867,035420.KS,0.30230124935629554,0.09740143315078353,0.30230124935629554,0.14126773443214968,0.11023216797546187,0.05456250669810525,0.15237497077746315,-0.008658544146682712,-0.039694110603370525,-0.09536377188072714
